2022-03-01 16:17:49,503 - root - INFO - Model XDeception.
2022-03-01 16:59:28,710 - root - INFO - Epoch: 24, ADL Loss: 0.3807, Margin Loss: 0.7605, val_F1_SP: 0.9572, val_acc_SP: 0.9714, val_F1_WSRT: 0.9509, val_acc_WSRT: 0.9686, Best Avg acc 0.9729
2022-03-01 17:01:09,443 - root - INFO - Epoch: 25, ADL Loss: 0.3501, Margin Loss: 0.7603, val_F1_SP: 0.9592, val_acc_SP: 0.9743, val_F1_WSRT: 0.9417, val_acc_WSRT: 0.9600, Best Avg acc 0.9729
2022-03-01 17:02:49,435 - root - INFO - Epoch: 26, ADL Loss: 0.3909, Margin Loss: 0.7601, val_F1_SP: 0.9044, val_acc_SP: 0.9429, val_F1_WSRT: 0.9614, val_acc_WSRT: 0.9743, Best Avg acc 0.9729
2022-03-01 17:04:30,429 - root - INFO - Epoch: 27, ADL Loss: 0.3847, Margin Loss: 0.7600, val_F1_SP: 0.8504, val_acc_SP: 0.8857, val_F1_WSRT: 0.9434, val_acc_WSRT: 0.9643, Best Avg acc 0.9729
2022-03-01 17:06:11,420 - root - INFO - Epoch: 28, ADL Loss: 0.3803, Margin Loss: 0.7598, val_F1_SP: 0.8646, val_acc_SP: 0.9000, val_F1_WSRT: 0.8316, val_acc_WSRT: 0.8686, Best Avg acc 0.9729
2022-03-01 17:07:52,566 - root - INFO - Epoch: 29, ADL Loss: 0.3818, Margin Loss: 0.7596, val_F1_SP: 0.9682, val_acc_SP: 0.9800, val_F1_WSRT: 0.9246, val_acc_WSRT: 0.9471, Best Avg acc 0.9729
2022-03-01 17:09:33,379 - root - INFO - Epoch: 30, ADL Loss: 0.3473, Margin Loss: 0.7594, val_F1_SP: 0.8450, val_acc_SP: 0.9143, val_F1_WSRT: 0.9576, val_acc_WSRT: 0.9714, Best Avg acc 0.9729
2022-03-01 17:11:14,358 - root - INFO - Epoch: 31, ADL Loss: 0.2987, Margin Loss: 0.7592, val_F1_SP: 0.9673, val_acc_SP: 0.9786, val_F1_WSRT: 0.9596, val_acc_WSRT: 0.9729, Best Avg acc 0.9757
2022-03-01 17:12:54,526 - root - INFO - Epoch: 32, ADL Loss: 0.2933, Margin Loss: 0.7592, val_F1_SP: 0.9633, val_acc_SP: 0.9757, val_F1_WSRT: 0.9616, val_acc_WSRT: 0.9743, Best Avg acc 0.9757
2022-03-01 17:14:33,740 - root - INFO - Epoch: 33, ADL Loss: 0.2731, Margin Loss: 0.7592, val_F1_SP: 0.9654, val_acc_SP: 0.9771, val_F1_WSRT: 0.9556, val_acc_WSRT: 0.9700, Best Avg acc 0.9757
2022-03-01 17:16:14,263 - root - INFO - Epoch: 34, ADL Loss: 0.2648, Margin Loss: 0.7592, val_F1_SP: 0.9696, val_acc_SP: 0.9800, val_F1_WSRT: 0.9596, val_acc_WSRT: 0.9729, Best Avg acc 0.9764
2022-03-01 17:17:53,980 - root - INFO - Epoch: 35, ADL Loss: 0.2679, Margin Loss: 0.7592, val_F1_SP: 0.9738, val_acc_SP: 0.9829, val_F1_WSRT: 0.9536, val_acc_WSRT: 0.9686, Best Avg acc 0.9764
2022-03-01 17:19:35,213 - root - INFO - Epoch: 36, ADL Loss: 0.2765, Margin Loss: 0.7591, val_F1_SP: 0.9717, val_acc_SP: 0.9814, val_F1_WSRT: 0.9556, val_acc_WSRT: 0.9700, Best Avg acc 0.9764
